update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,Games,Strat,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
868,4444160,1629.1671990423533,2813,0.2067509789019823,0.30134621501760395,0.0,0.9539453387260437,5,0.0,1.94000603556633,0.01007125515025109,-0.0006449314587371191,0.00015503149215874147,0.0034291104,0.2067509789019823,0.30134621501760395,0.0,0.9539453387260437
869,4449280,1643.428888386184,2816,0.207506837323308,0.30254686312041634,0.0,0.9539453387260437,4,0.0,1.9424751341342925,0.008036989509128034,-0.00014734333726664772,4.629482829159315e-05,0.0023970897,0.207506837323308,0.30254686312041634,0.0,0.9539453387260437
870,4454400,1630.3832936939027,2819,0.194591798260808,0.30009297660910816,0.0,0.9539453387260437,3,0.0,1.945639705657959,0.0008159269884345122,0.0002922822761320276,5.766765934822615e-06,0.00053684006,0.194591798260808,0.30009297660910816,0.0,0.9539453387260437
871,4459520,1642.7204882347808,2823,0.17912793047726155,0.29371703867896876,0.0,0.9539453387260437,1,0.0,1.945761150121689,0.0005912665961659514,0.0001908107262352132,3.398614285288204e-06,0.00045425282,0.17912793047726155,0.29371703867896876,0.0,0.9539453387260437
872,4464640,1630.9354144658048,2826,0.17305957116186618,0.29484555232434934,0.0,0.9539453387260437,3,0.0,1.9453183114528656,0.00024481750442646445,-0.00030898170625732747,2.595439206061201e-05,0.0010764975,0.17305957116186618,0.29484555232434934,0.0,0.9539453387260437
873,4469760,1630.981988505344,2829,0.16487695313990117,0.27811872604958116,0.0,0.9539453387260437,5,0.0,1.9260538041591644,0.026573229860514403,-0.004592591186519712,0.0005650602630339563,0.0068891593,0.16487695313990117,0.27811872604958116,0.0,0.9539453387260437
874,4474880,1624.2252050207585,2832,0.18838281147181987,0.2982637207512252,0.0,0.9219531416893005,4,0.0,1.9302663385868073,0.030149329360574482,0.0009696195273136254,0.0004062334868649486,0.005163186,0.18838281147181987,0.2982637207512252,0.0,0.9219531416893005
875,4480000,1637.1188775385351,2835,0.18732812367379664,0.3073533559540318,0.0,0.9307422041893005,3,0.0,1.9274218380451202,0.03171413019299507,-0.0004559207329293713,0.0006874031052575447,0.007695851,0.18732812367379664,0.3073533559540318,0.0,0.9307422041893005
876,4485120,1652.7193138672942,2838,0.23875585682690142,0.33752195147124125,0.0,0.9535937309265137,5,0.0,1.92322678565979,0.036809693463146685,-0.0013545683526899666,0.0009098420210648328,0.0082235085,0.23875585682690142,0.33752195147124125,0.0,0.9535937309265137
877,4490240,1629.4178885876372,2841,0.26585156060755255,0.3392856340159842,0.0,0.9535937309265137,2,0.0,1.934121412038803,0.014194717071950436,-0.0005744199486798606,0.0005402561517257709,0.005761942,0.26585156060755255,0.3392856340159842,0.0,0.9535937309265137
878,4495360,1623.853433918492,2845,0.2608554668724537,0.3416837441633096,0.0,0.9535937309265137,2,0.0,1.944470477104187,0.013313766196370124,0.002021967282053083,3.272817994002253e-05,0.0017759834,0.2608554668724537,0.3416837441633096,0.0,0.9535937309265137
879,4500480,1623.0733541778604,2848,0.2608554668724537,0.3416837441633096,0.0,0.9535937309265137,2,0.0,1.941054677963257,0.014422578271478415,0.0005912414775593788,0.0001922885460771795,0.003542024,0.2608554668724537,0.3416837441633096,0.0,0.9535937309265137
880,4505600,1626.5776772309052,2851,0.27113378774374725,0.3438364576425129,0.0,0.9535937309265137,3,0.0,1.937575900554657,0.024294616747647525,0.003561404228094034,0.0003641650990175549,0.004467891,0.27113378774374725,0.3438364576425129,0.0,0.9535937309265137
881,4510720,1628.292368167783,2854,0.27113378774374725,0.3438364576425129,0.0,0.9535937309265137,1,0.0,1.9435252666473388,0.005349902180023491,0.0014000226510688663,2.3740643246128457e-05,0.0017218919,0.27113378774374725,0.3438364576425129,0.0,0.9535937309265137
882,4515840,1630.7201679590016,2857,0.27113378774374725,0.3438364576425129,0.0,0.9535937309265137,0,0.0,1.9437803030014038,0.005299142375588417,0.0008904749120119959,1.6656431080264154e-05,0.0018659203,0.27113378774374725,0.3438364576425129,0.0,0.9535937309265137
883,4520960,1634.7175453000998,2860,0.2833769528195262,0.35622308589435103,0.0,0.9535937309265137,3,0.0,1.9306392967700958,0.018071086890995503,-0.0015734834738395874,0.0005477071579662151,0.006731879,0.2833769528195262,0.35622308589435103,0.0,0.9535937309265137
884,4526080,1635.3226658970375,2863,0.2949208987876773,0.3587210490424207,0.0,0.9535937309265137,3,0.0,1.9383527994155885,0.012843566061928869,-0.0010638687694154215,0.0002165778632843285,0.0044578873,0.2949208987876773,0.3587210490424207,0.0,0.9535937309265137
885,4531200,1634.0070601816801,2867,0.335182617418468,0.36919742272649275,0.0,0.9535937309265137,4,0.0,1.9325284898281097,0.014595463941805064,-0.0017259362270124257,0.0003385001517017372,0.004910173,0.335182617418468,0.36919742272649275,0.0,0.9535937309265137
886,4536320,1629.2778242181341,2870,0.335182617418468,0.36919742272649275,0.0,0.9535937309265137,0,0.0,1.9385025382041932,0.0047922753670718524,-0.0009933407261996762,7.59760200708115e-05,0.0025017692,0.335182617418468,0.36919742272649275,0.0,0.9535937309265137
887,4541440,1630.2387317762025,2873,0.39007226657122374,0.35367105163157214,0.0,0.9535937309265137,6,0.0,1.9154780864715577,0.030043262150138618,-0.0020731867694848915,0.001088315885863267,0.009727683,0.39007226657122374,0.35367105163157214,0.0,0.9535937309265137
888,4546560,1628.5049982782077,2876,0.3702226569876075,0.3555443174685514,0.0,0.9613281488418579,5,0.0,1.9081446528434753,0.06520148534327745,0.003648505042656325,0.0009961487623513677,0.009040763,0.3702226569876075,0.3555443174685514,0.0,0.9613281488418579
889,4551680,1628.2986647773457,2879,0.3272851577028632,0.3509062496051579,0.0,0.9613281488418579,6,0.0,1.9314884006977082,0.05219103731215,0.0032549546551308593,0.0007969210884766654,0.0077594556,0.3272851577028632,0.3509062496051579,0.0,0.9613281488418579
890,4556800,1631.0299278612185,2882,0.34413379076868295,0.37044211646990005,0.0,0.9613281488418579,5,0.0,1.9141530573368073,0.04663454685360193,6.184255507832859e-05,0.0012722453931928613,0.008668801,0.34413379076868295,0.37044211646990005,0.0,0.9613281488418579
891,4561920,1635.3318812338698,2885,0.34413379076868295,0.37044211646990005,0.0,0.9613281488418579,0,0.0,1.9354750990867615,0.04276320431381464,0.0032611218135571106,0.0005573160971835023,0.0077612773,0.34413379076868295,0.37044211646990005,0.0,0.9613281488418579
892,4567040,1444.2584609474582,2889,0.3768369162455201,0.3720160421903679,0.0,0.9613281488418579,3,0.0,1.9245107412338256,0.06893197689205408,0.007447067357134074,0.0008536904962966219,0.010027031,0.3768369162455201,0.3720160421903679,0.0,0.9613281488418579
893,4572160,1374.0467485295508,2893,0.3955136727541685,0.37566292427224124,0.0,0.9613281488418579,5,0.0,1.9322740316390992,0.05063667371869087,0.007546492014080286,0.00040518635432817973,0.005312327,0.3955136727541685,0.37566292427224124,0.0,0.9613281488418579
894,4577280,1496.3308767771373,2896,0.4141503911465406,0.3740671629786472,0.0,0.9613281488418579,1,0.0,1.9386012256145477,0.030791779700666665,0.0032754505984485148,0.00012679156152444192,0.002879394,0.4141503911465406,0.3740671629786472,0.0,0.9613281488418579
895,4582400,1540.852820277218,2899,0.3922441404312849,0.3720160888820041,0.0,0.9613281488418579,2,0.0,1.9439471423625947,0.014120277529582382,0.0018842016463167966,0.00010861075120374152,0.0025527067,0.3922441404312849,0.3720160888820041,0.0,0.9613281488418579
896,4587520,1645.679828041816,2903,0.3500136714428663,0.36778810796763345,0.0,0.9613281488418579,7,0.0,1.9251851797103883,0.03385536866262555,0.0035428031151241157,0.00047197437343129425,0.0053085545,0.3500136714428663,0.36778810796763345,0.0,0.9613281488418579
897,4592640,1642.9656877296345,2906,0.3491748046129942,0.37742590334940707,0.0,0.9613281488418579,3,0.0,1.9356720209121705,0.03909680368378758,0.00430203415453434,0.0002243760516648763,0.0052497373,0.3491748046129942,0.37742590334940707,0.0,0.9613281488418579
898,4597760,1648.4865918103483,2909,0.3491748046129942,0.37742590334940707,0.0,0.9613281488418579,0,0.0,1.9414020776748657,0.0182579156011343,0.0001529627370473463,0.00041639178343757524,0.0061349366,0.3491748046129942,0.37742590334940707,0.0,0.9613281488418579
899,4602880,1639.535411295191,2912,0.36955175660550593,0.37499296491788053,0.0,0.9613281488418579,5,0.0,1.9214097261428833,0.045484825409948824,0.00035588401333370713,0.0008054591482505203,0.008252965,0.36955175660550593,0.37499296491788053,0.0,0.9613281488418579
900,4608000,1640.3099739702402,2915,0.35750683583319187,0.3775850946945184,0.0,0.945507824420929,4,0.0,1.9194019377231597,0.021490507340058685,-0.0035931336216890484,0.0007776564016239718,0.0069852746,0.35750683583319187,0.3775850946945184,0.0,0.945507824420929
901,4613120,1651.3489128043454,2918,0.36520996056497096,0.3733320925562058,0.0,0.945507824420929,1,0.0,1.9369658708572388,0.024112390540540218,0.004044548107776791,9.577115142747061e-05,0.0039459877,0.36520996056497096,0.3733320925562058,0.0,0.945507824420929
902,4618240,1644.7875561663805,2921,0.36520996056497096,0.3733320925562058,0.0,0.945507824420929,0,0.0,1.9332687139511109,0.033218512497842315,0.0028154981566331115,0.0003695665778650437,0.006199742,0.36520996056497096,0.3733320925562058,0.0,0.945507824420929
903,4623360,1648.6597219497894,2924,0.395162108913064,0.36852980583035777,0.0,0.945507824420929,4,0.0,1.9308783650398254,0.027004358172416688,3.558603248166037e-05,0.0003941030699934345,0.0040901764,0.395162108913064,0.36852980583035777,0.0,0.945507824420929
904,4628480,1580.73312568341,2928,0.3720957014709711,0.3635770438866114,0.0,0.945507824420929,2,0.0,1.9380718410015105,0.017432778142392635,0.0004648069625545759,0.00022233508570934646,0.0039735683,0.3720957014709711,0.3635770438866114,0.0,0.945507824420929
905,4633600,1199.391116853587,2932,0.3499169904738665,0.3585534715842887,0.0,0.9560546875,2,0.0,1.933635514974594,0.01201447043567896,-0.00144312596967211,0.0005329805680958088,0.0063146823,0.3499169904738665,0.3585534715842887,0.0,0.9560546875
906,4638720,1605.8370568846778,2935,0.3784150373190641,0.36513585537334364,0.0,0.9560546875,3,0.0,1.9294989943504333,0.03081973399966955,-7.72676765336655e-05,0.0010159971207031049,0.008446899,0.3784150373190641,0.36513585537334364,0.0,0.9560546875
907,4643840,1584.383115091351,2938,0.3554277326911688,0.3593319658778544,0.0,0.9560546875,4,0.0,1.9429718673229217,0.013194303587079048,0.0017072904302040115,5.248690808912215e-05,0.0019890605,0.3554277326911688,0.3593319658778544,0.0,0.9560546875
908,4648960,1623.4538500907554,2941,0.3372656237334013,0.35847698091173924,0.0,0.9560546875,1,0.0,1.9415290534496308,-0.004809756937902421,-0.0005988129356410355,0.00010358526587879169,0.0033403803,0.3372656237334013,0.35847698091173924,0.0,0.9560546875
909,4654080,1622.0046014676025,2945,0.340710936114192,0.36301715831800546,0.0,0.9560546875,3,0.0,1.9372644245624542,0.008447171282023191,-0.0021153970330487935,0.00014617222041124478,0.0036410545,0.340710936114192,0.36301715831800546,0.0,0.9560546875
910,4659200,1626.2326600439053,2948,0.3724999990314245,0.3630052440121147,0.0,0.9560546875,5,0.0,1.9303784549236298,0.013622965989634394,0.0002989436106872745,0.0007715903531789082,0.007688813,0.3724999990314245,0.3630052440121147,0.0,0.9560546875
911,4664320,1620.0797937809434,2951,0.38053710870444774,0.3581959947199489,0.0,0.9560546875,1,0.0,1.9342885553836822,0.023626230377703904,0.0005525182136807416,0.0002616562240291387,0.005060063,0.38053710870444774,0.3581959947199489,0.0,0.9560546875
912,4669440,1626.1575418277787,2954,0.3733300777152181,0.3554954652172187,0.0,0.9560546875,5,0.0,1.930243229866028,0.02651020074263215,0.0017104868282331153,0.0006825865944847465,0.0061225733,0.3733300777152181,0.3554954652172187,0.0,0.9560546875
913,4674560,1613.8400125651272,2957,0.3472978511825204,0.3641513215563072,0.0,0.9560546875,7,0.0,1.9200040757656098,0.02620753077790141,-0.0029160363905248233,0.0008285094998427666,0.007573823,0.3472978511825204,0.3641513215563072,0.0,0.9560546875
914,4679680,1626.7190028511545,2960,0.3398798817768693,0.35479177409567025,0.0,0.9560546875,2,0.0,1.9330142915248871,0.04135305713862181,0.0037708676944021137,0.00029962760345370043,0.007106523,0.3398798817768693,0.35479177409567025,0.0,0.9560546875
915,4684800,1620.2126580200345,2964,0.3373535143211484,0.36539702662775364,0.0,0.9560546875,4,0.0,1.9211377561092378,0.03414216451346874,-0.0010318732674932107,0.0005886001359613147,0.009572832,0.3373535143211484,0.36539702662775364,0.0,0.9560546875
916,4689920,1625.7403310676007,2967,0.29397167842835187,0.3451547071019624,0.0,0.9528906345367432,8,0.0,1.9061838626861571,0.052994264848530294,-0.004689368983963505,0.0012086797534720973,0.011488271,0.29397167842835187,0.3451547071019624,0.0,0.9528906345367432
917,4695040,1622.9071502621687,2970,0.4187070308253169,0.37320361372547955,0.0,0.9764453172683716,10,0.0,1.8820035874843597,0.07825262639671564,-0.007786923786625266,0.002573078125715256,0.014849338,0.4187070308253169,0.37320361372547955,0.0,0.9764453172683716
918,4700160,1618.0529886061831,2973,0.4885830072686076,0.36615247444779664,0.0,0.9764453172683716,5,0.0,1.8978072166442872,0.06489135567098855,0.0003065680124564096,0.001162814610870555,0.010816971,0.4885830072686076,0.36615247444779664,0.0,0.9764453172683716
919,4705280,1623.831209192187,2976,0.5508261702954769,0.35653710985293496,0.0,0.9764453172683716,5,0.0,1.9164516925811768,0.051014958135783675,-3.641706061898731e-05,0.0006000556197250262,0.006765645,0.5508261702954769,0.35653710985293496,0.0,0.9764453172683716
920,4710400,1626.5088099128798,2979,0.5767402328550816,0.3473130217644756,0.0,0.9764453172683716,4,0.0,1.9175376057624818,0.041962974891066554,-0.0035611520172096787,0.0009747879259521142,0.009372966,0.5767402328550816,0.3473130217644756,0.0,0.9764453172683716
921,4715520,1618.7207463463744,2983,0.5828925773501397,0.35593632914812817,0.0,0.9764453172683716,6,0.0,1.911772656440735,0.06451057121157647,0.001858840735803824,0.0012308693607337774,0.009152075,0.5828925773501397,0.35593632914812817,0.0,0.9764453172683716
922,4720640,1629.5148227791442,2986,0.628023436665535,0.33621094129299967,0.0,0.9764453172683716,3,0.0,1.916530680656433,0.06077391989529133,0.0026182907356997022,0.0004860925721004605,0.010560784,0.628023436665535,0.33621094129299967,0.0,0.9764453172683716
923,4725760,1632.3995566832732,2989,0.6669013664126396,0.32463603708773536,0.0,0.9764453172683716,6,0.0,1.8962122678756714,0.0202322862111032,-0.004917245474644005,0.0010333108075428754,0.01237365,0.6669013664126396,0.32463603708773536,0.0,0.9764453172683716
924,4730880,1619.5099593268005,2992,0.6826640605926514,0.30859530231933624,0.0,0.9764453172683716,3,0.0,1.9161980867385864,0.04628755953162909,-0.000527418975616456,0.0007494629680877551,0.009369626,0.6826640605926514,0.30859530231933624,0.0,0.9764453172683716
925,4736000,1632.16978160756,2995,0.673743162304163,0.29893390661606284,0.0,0.9725781083106995,4,0.0,1.9057080090045928,0.0613984989002347,-0.0005106276250444353,0.0012243734527146444,0.01406195,0.673743162304163,0.29893390661606284,0.0,0.9725781083106995
926,4741120,1624.5138226186848,2998,0.6599003881216049,0.3040250323183142,0.0,0.9725781083106995,3,0.0,1.9223562598228454,0.01921392048243433,-0.0016811786728794687,0.0009992979932576418,0.012817584,0.6599003881216049,0.3040250323183142,0.0,0.9725781083106995
927,4746240,1626.0514029996352,3001,0.678471677005291,0.2957184154358636,0.0,0.9725781083106995,1,0.0,1.9068278074264526,0.03814010489732027,-0.003485820017522201,0.0011863145744428038,0.016336333,0.678471677005291,0.2957184154358636,0.0,0.9725781083106995
928,4751360,1617.27408580015,3005,0.6507998012006283,0.3130058248062257,0.0,0.9725781083106995,5,0.0,1.8775210440158845,0.0738182608038187,-0.004670865356456488,0.0018607643898576498,0.021627683,0.6507998012006283,0.3130058248062257,0.0,0.9725781083106995
929,4756480,1624.8379485135438,3008,0.6573115199804306,0.2810256397356972,0.0,0.9697656035423279,12,0.0,1.8487371504306793,0.14209992364048957,-0.0011882626058650203,0.0019059091107919812,0.014821583,0.6573115199804306,0.2810256397356972,0.0,0.9697656035423279
930,4761600,1619.94621813038,3011,0.6663505814969539,0.2538209286656613,0.0,0.9557031393051147,8,0.0,1.8369028568267822,0.1446213409304619,0.0009219523359206505,0.0022129607968963683,0.017324181,0.6663505814969539,0.2538209286656613,0.0,0.9557031393051147
931,4766720,1619.6052296263235,3014,0.678866209834814,0.25721574918650125,0.0,0.9557031393051147,9,0.0,1.8393777549266814,0.14931761510670186,0.00394828355856589,0.0020229443383868785,0.02032478,0.678866209834814,0.25721574918650125,0.0,0.9557031393051147
932,4771840,1628.4773359348726,3017,0.6740634761750698,0.28768627643613204,0.0,0.9690625071525574,10,0.0,1.8678163766860962,0.08538244925439357,-0.0007786191825289279,0.00248390820925124,0.017430905,0.6740634761750698,0.28768627643613204,0.0,0.9690625071525574
933,4776960,1617.2391307523883,3020,0.6445546880364418,0.3121489077321255,0.0,0.9690625071525574,9,0.0,1.8532046794891357,0.0808203298598528,-0.007006612425902859,0.0025774847657885403,0.016004458,0.6445546880364418,0.3121489077321255,0.0,0.9690625071525574
934,4782080,1613.8714248342396,3024,0.6978955082595348,0.31822071275778047,0.0,0.9722265601158142,13,0.0,1.8340547800064086,0.08083095997571946,-0.01822262993082404,0.0026783067965880035,0.01744945,0.6978955082595348,0.31822071275778047,0.0,0.9722265601158142
935,4787200,1620.183198659059,3027,0.7709492202848196,0.26634003731763445,0.0,0.9732812643051147,13,0.0,1.8266871392726898,0.08139978088438511,-0.02343246228992939,0.0032050311681814493,0.026962569,0.7709492202848196,0.26634003731763445,0.0,0.9732812643051147
936,4792320,1619.992777681512,3030,0.8293212879449129,0.20086677181001505,0.0,0.9732812643051147,13,0.0,1.8251814067363739,0.12199690453708172,-0.01321848074439913,0.002124600514071062,0.02411643,0.8293212879449129,0.20086677181001505,0.0,0.9732812643051147
937,4797440,1624.397331142139,3033,0.8509951163083315,0.18727291921662587,0.0,0.9732812643051147,20,0.0,1.770108413696289,0.18223100006580353,-0.02638349775224924,0.003521430178079754,0.049706064,0.8509951163083315,0.18727291921662587,0.0,0.9732812643051147
938,4802560,1621.4182319165943,3036,0.873820311576128,0.1720035184826829,0.0,0.9767968654632568,17,0.0,1.7586023569107057,0.2420816369354725,0.00027518310816958546,0.002938441338483244,0.04008486,0.873820311576128,0.1720035184826829,0.0,0.9767968654632568
939,4807680,1628.608740436164,3039,0.8757802747189999,0.1990005486779172,0.0,0.9817187786102295,19,0.0,1.7453462898731231,0.2677828758955002,0.002386371332977433,0.003232332062907517,0.04217449,0.8757802747189999,0.1990005486779172,0.0,0.9817187786102295
940,4812800,1628.2933558680234,3043,0.8950371101498604,0.18624707275241975,0.0,0.984179675579071,19,0.0,1.7374862849712371,0.27369262352585794,-0.0023225939861731605,0.0030124636250548065,0.041020904,0.8950371101498604,0.18624707275241975,0.0,0.984179675579071
941,4817920,1619.118491650148,3046,0.894052728265524,0.17603545107509716,0.0,0.984179675579071,25,0.0,1.7512612342834473,0.28760049045085906,-0.005254602676723152,0.003829375875648111,0.03434924,0.894052728265524,0.17603545107509716,0.0,0.984179675579071
942,4823040,1611.4066760692992,3049,0.8758242145180702,0.18479123486592167,0.0,0.9810156226158142,24,0.0,1.694226998090744,0.3815368920564651,-0.002130988006683765,0.004223278234712779,0.036370195,0.8758242145180702,0.18479123486592167,0.0,0.9810156226158142
943,4828160,1609.029852882227,3052,0.9232890605926514,0.07935343505372315,0.5805859565734863,0.9827734231948853,37,0.0,1.6141513526439666,0.4718179851770401,-0.0007198440995125566,0.0038092031958512963,0.038988296,0.9232890605926514,0.07935343505372315,0.5805859565734863,0.9827734231948853
944,4833280,1635.295518616506,3055,0.942062497138977,0.05988891746228994,0.6758593916893005,0.9827734231948853,37,0.0,1.6136308014392853,0.46547445356845857,-0.0025833315681666135,0.003317602595780045,0.036448326,0.942062497138977,0.05988891746228994,0.6758593916893005,0.9827734231948853
945,4838400,1615.9333581751275,3058,0.9588408216834068,0.018684381564756172,0.9163281321525574,0.9848828315734863,40,0.0,1.5777380526065827,0.46120849102735517,-0.014118139212951065,0.002902212715707719,0.041329153,0.9588408216834068,0.018684381564756172,0.9163281321525574,0.9848828315734863
946,4843520,1618.5074918437153,3062,0.9387753918766976,0.06853586918608072,0.6058984398841858,0.9820703268051147,40,0.0,1.615297693014145,0.4651030316948891,-0.012224962015170603,0.0029788137297146024,0.028811892,0.9387753918766976,0.06853586918608072,0.6058984398841858,0.9820703268051147
947,4848640,1612.409322777672,3065,0.9558964863419532,0.021403046907326136,0.9008593559265137,0.9852343797683716,35,0.0,1.6353420734405517,0.4338936448097229,-0.008032480522524565,0.0032061013742350044,0.030766472,0.9558964863419532,0.021403046907326136,0.9008593559265137,0.9852343797683716
948,4853760,1614.5004126311053,3068,0.952108396589756,0.02048835949086045,0.8889062404632568,0.9760937690734863,38,0.0,1.6306243240833282,0.46997265666723254,-0.013383844681084157,0.004112182022072375,0.046863105,0.952108396589756,0.02048835949086045,0.8889062404632568,0.9760937690734863
949,4858880,1618.210151751968,3071,0.9521103283254112,0.03298556553590032,0.8270312547683716,0.9838281273841858,41,0.0,1.5524845004081727,0.532895240187645,-0.005660508738947101,0.003766987065318972,0.056329645,0.9521103283254112,0.03298556553590032,0.8270312547683716,0.9838281273841858
950,4864000,1625.2164433954183,3074,0.9578193905306798,0.029237935198721,0.8365234136581421,0.9883984327316284,51,0.0,1.5028670489788056,0.5758190274238586,-0.008949447877239437,0.00314540967810899,0.036769714,0.9578193905306798,0.029237935198721,0.8365234136581421,0.9883984327316284
951,4869120,1612.720279178838,3077,0.9668906251589457,0.011694885291875966,0.9300390481948853,0.9869921803474426,45,0.0,1.6012534141540526,0.5421209931373596,0.006644741070340387,0.002423220279160887,0.030197596,0.9668906251589457,0.011694885291875966,0.9300390481948853,0.9869921803474426
952,4874240,1626.8361972938935,3081,0.9580761671066285,0.02208063883293647,0.8829296827316284,0.9852343797683716,36,0.0,1.6195680618286132,0.49791614413261415,0.0084520029486157,0.0024673873092979194,0.033724345,0.9580761671066285,0.02208063883293647,0.8829296827316284,0.9852343797683716
953,4879360,1609.7021275064697,3084,0.9538938664808506,0.021901258163648032,0.8783593773841858,0.9803125262260437,41,0.0,1.6509318709373475,0.4874199390411377,0.002367986604804173,0.0032406611018814145,0.036131896,0.9538938664808506,0.021901258163648032,0.8783593773841858,0.9803125262260437
954,4884480,1609.6753415648398,3087,0.9520908191800117,0.029498895831865317,0.8340625166893005,0.9834765791893005,34,0.0,1.6939819276332855,0.42668487280607226,0.004035671679594089,0.0027858297573402522,0.031073248,0.9520908191800117,0.029498895831865317,0.8340625166893005,0.9834765791893005
955,4889600,1618.9457736863183,3090,0.9465009719133377,0.03532484779801884,0.8055859208106995,0.9831249713897705,26,0.0,1.6777543365955352,0.4306820794939995,-0.000627153247478418,0.0038819113047793507,0.040623497,0.9465009719133377,0.03532484779801884,0.8055859208106995,0.9831249713897705
956,4894720,1629.4669724447638,3093,0.9478315551106523,0.029004606688283228,0.8674609661102295,0.9817187786102295,41,0.0,1.6186912477016449,0.4967538878321648,-0.006500880513340235,0.0033555515110492706,0.03566717,0.9478315551106523,0.029004606688283228,0.8674609661102295,0.9817187786102295
957,4899840,1615.3964498919763,3096,0.9496596001443409,0.043431932676015,0.7546093463897705,0.9862890839576721,42,0.0,1.620732045173645,0.4965992659330368,-0.0014695923746330664,0.0030554522061720492,0.031479962,0.9496596001443409,0.043431932676015,0.7546093463897705,0.9862890839576721
958,4904960,1620.1732976205942,3100,0.9528027325868607,0.03721050963259707,0.7648046612739563,0.9866406321525574,38,0.0,1.626100105047226,0.48216100931167605,0.0006928211863851174,0.003045686741825193,0.031535387,0.9528027325868607,0.03721050963259707,0.7648046612739563,0.9866406321525574
959,4910080,1618.2408807758452,3103,0.9603964865207673,0.01850260244597383,0.9135156273841858,0.9859374761581421,37,0.0,1.5669283330440522,0.5006652563810349,-0.010226242826320231,0.003820844669826329,0.03685247,0.9603964865207673,0.01850260244597383,0.9135156273841858,0.9859374761581421
960,4915200,1626.2241627172532,3106,0.95534505115615,0.02900720061928943,0.8446093797683716,0.9834765791893005,54,0.0,1.5562555730342864,0.5882425814867019,-0.0038619715094682762,0.0023303044959902762,0.031314284,0.95534505115615,0.02900720061928943,0.8446093797683716,0.9834765791893005
961,4920320,1618.641440340304,3109,0.9609383474225583,0.027817057364403725,0.8115624785423279,0.9799609184265137,46,0.0,1.6074093878269196,0.5777565389871597,0.010167185473255813,0.002770900679752231,0.029657949,0.9609383474225583,0.027817057364403725,0.8115624785423279,0.9799609184265137
962,4925440,1625.3941926929137,3112,0.9607895625398514,0.018818237877932596,0.8994531035423279,0.984179675579071,47,0.0,1.6026586890220642,0.5600480079650879,0.0059822084149345756,0.003018524614162743,0.038189024,0.9607895625398514,0.018818237877932596,0.8994531035423279,0.984179675579071
963,4930560,1615.2727575236368,3115,0.9601679682731629,0.016289374748340652,0.9089453220367432,0.9848828315734863,38,0.0,1.635662668943405,0.5118891432881355,0.003407988420804031,0.0027910795295611026,0.030027673,0.9601679682731629,0.016289374748340652,0.9089453220367432,0.9848828315734863
964,4935680,1626.4601504761645,3119,0.9557812465561761,0.022527192546598088,0.8790624737739563,0.980664074420929,45,0.0,1.5963546514511109,0.5205352544784546,-0.0034744033444439994,0.0032312114024534823,0.03560322,0.9557812465561761,0.022527192546598088,0.8790624737739563,0.980664074420929
965,4940800,1620.3984844876695,3122,0.9608828147252401,0.019161554068387092,0.892773449420929,0.9827734231948853,45,0.0,1.5768901526927948,0.521754366159439,-0.010129398643039167,0.0030745791271328928,0.032106407,0.9608828147252401,0.019161554068387092,0.892773449420929,0.9827734231948853
966,4945920,1620.6653177999838,3125,0.9616585922241211,0.021148338208903914,0.8632422089576721,0.9852343797683716,50,0.0,1.5668519139289856,0.5493857860565186,-0.012294767587445677,0.002965715283062309,0.03663809,0.9616585922241211,0.021148338208903914,0.8632422089576721,0.9852343797683716
967,4951040,1621.496830789571,3128,0.9656875002384185,0.0108235608195016,0.9363672137260437,0.9817187786102295,50,0.0,1.5408644676208496,0.5590817600488662,-0.009842214977834374,0.0026850788737647234,0.036304876,0.9656875002384185,0.0108235608195016,0.9363672137260437,0.9817187786102295
968,4956160,1622.9114429239805,3131,0.9605406236648559,0.026702704191438345,0.8509374856948853,0.9838281273841858,50,0.0,1.5877591669559479,0.5563171237707139,-0.004970333978417329,0.0028714173240587115,0.029018467,0.9605406236648559,0.026702704191438345,0.8509374856948853,0.9838281273841858
969,4961280,1633.3786864629867,3134,0.9628764986991882,0.01705398502779111,0.9033203125,0.9834765791893005,47,0.0,1.5590058386325836,0.5621615499258041,-0.00984386557538528,0.0033767411368899047,0.038376648,0.9628764986991882,0.01705398502779111,0.9033203125,0.9834765791893005
970,4966400,1622.762316897554,3137,0.9641737892942609,0.017557718094059864,0.8955859541893005,0.982421875,53,0.0,1.5290618002414704,0.6007169127464295,-0.005484275278286077,0.0025205817306414246,0.034898154,0.9641737892942609,0.017557718094059864,0.8955859541893005,0.982421875
971,4971520,1619.5568602273702,3141,0.9679537277955276,0.010672865323070439,0.9328515529632568,0.984179675579071,52,0.0,1.6134119927883148,0.5903147041797638,0.0035448611553874796,0.002008173003559932,0.026572129,0.9679537277955276,0.010672865323070439,0.9328515529632568,0.984179675579071
972,4976640,1625.430362362088,3144,0.9600445143012113,0.018713990449490615,0.8994531035423279,0.9827734231948853,43,0.0,1.6401329576969146,0.5630525767803192,0.01121593106072396,0.002986458840314299,0.03622074,0.9600445143012113,0.018713990449490615,0.8994531035423279,0.9827734231948853
